step,elapsed_tokens,elapsed_examples,training_loss,training_sequence_accuracy,training_token_accuracy,validation_loss,validation_sequence_accuracy,validation_token_accuracy,classification/accuracy,classification/weighted_f1_score
1154,1822528,36928,0.029310468984453532,0.8125,0.8125,,,,,
1155,1824096,36960,0.017269260625454624,0.84375,0.84375,,,,,
1156,1825664,36992,0.019666574308829555,0.90625,0.90625,,,,,
1157,1827232,37024,0.01906452323058373,0.9375,0.9375,,,,,
1158,1828800,37056,0.022532733275783173,0.8125,0.8125,,,,,
1159,1830368,37088,0.02245448385146384,0.84375,0.84375,,,,,
1160,1831680,37120,0.0241387599468512,0.8125,0.8125,,,,,
1161,1833504,37152,0.015926384790181627,0.84375,0.84375,0.01881769998608056,0.90625,0.90625,,
1162,1835072,37184,0.018077900248238837,0.9375,0.9375,,,,,
1163,1836640,37216,0.015953163384444947,0.90625,0.90625,,,,,
1164,1838208,37248,0.025284520543055123,0.75,0.75,,,,,
1165,1839776,37280,0.02395688851384788,0.8125,0.8125,,,,,
1166,1841344,37312,0.021058688685923945,0.90625,0.90625,,,,,
1167,1842912,37344,0.024032512943043417,0.78125,0.78125,,,,,
1168,1844480,37376,0.030164814992592243,0.65625,0.65625,,,,,
1169,1845792,37408,0.02767825832950812,0.71875,0.71875,0.028107419562187444,0.8125,0.8125,,
1170,1847360,37440,0.022027522040594705,0.71875,0.71875,,,,,
1171,1849184,37472,0.021634282796363594,0.875,0.875,,,,,
1172,1850752,37504,0.020712438583624804,0.8125,0.8125,,,,,
1173,1852064,37536,0.02541878432329364,0.84375,0.84375,,,,,
1174,1853632,37568,0.020380089406344972,0.90625,0.90625,,,,,
1175,1854944,37600,0.02775161379672985,0.875,0.875,,,,,
1176,1856512,37632,0.023256319373383377,0.90625,0.90625,,,,,
1177,1858080,37664,0.024493199065466296,0.8125,0.8125,0.0186709784180121,0.90625,0.90625,,
1178,1859648,37696,0.02423064512422542,0.84375,0.84375,,,,,
1179,1861216,37728,0.023990299928354674,0.78125,0.78125,,,,,
1180,1862784,37760,0.02585219844296674,0.71875,0.71875,,,,,
1181,1864608,37792,0.021650204667359143,0.78125,0.78125,,,,,
1182,1866176,37824,0.022406731115860765,0.8125,0.8125,,,,,
1183,1867744,37856,0.02424973368511069,0.71875,0.71875,,,,,
1184,1869056,37888,0.024416541950505858,0.6875,0.6875,,,,,
1185,1870368,37920,0.02716837579890947,0.8125,0.8125,0.016580374433137864,0.78125,0.78125,,
1186,1872448,37952,0.016268778672160037,0.75,0.75,,,,,
1187,1874016,37984,0.026196512191459288,0.71875,0.71875,,,,,
1188,1875584,38016,0.02294088257278858,0.8125,0.8125,,,,,
1189,1877152,38048,0.019127528596378163,0.90625,0.90625,,,,,
1190,1878720,38080,0.021842561872126093,0.8125,0.8125,,,,,
1191,1880288,38112,0.016857980390793583,0.9375,0.9375,,,,,
1192,1882112,38144,0.020034938974509895,0.84375,0.84375,,,,,
1193,1883680,38176,0.02454768134187443,0.84375,0.84375,0.025727911410373606,0.8125,0.8125,,
1194,1885248,38208,0.016473789438923366,0.84375,0.84375,,,,,
1195,1886816,38240,0.023399459633214298,0.875,0.875,,,,,
1196,1888384,38272,0.02565731359792704,0.75,0.75,,,,,
1197,1890208,38304,0.016889324991658416,0.9375,0.9375,,,,,
1198,1891520,38336,0.021530079911261386,0.90625,0.90625,,,,,
1199,1892832,38368,0.028626897544493025,0.71875,0.71875,,,,,
1200,1894144,38400,0.02096797227413168,0.90625,0.90625,,,,,
1201,1895712,38432,0.023992078704118503,0.65625,0.65625,0.018814021301907624,0.84375,0.84375,,
1202,1897536,38464,0.02178749364850663,0.75,0.75,,,,,
1203,1899360,38496,0.01890727212129644,0.8125,0.8125,,,,,
1204,1900928,38528,0.018119099679537603,0.90625,0.90625,,,,,
1205,1902496,38560,0.026292415056818702,0.78125,0.78125,,,,,
1206,1904320,38592,0.020548428497271894,0.8125,0.8125,,,,,
1207,1905888,38624,0.020405278875135085,0.875,0.875,,,,,
1208,1907456,38656,0.019276798174845934,0.875,0.875,,,,,
1209,1908768,38688,0.030759986909270676,0.6875,0.6875,0.017865219880251207,0.8125,0.8125,,
1210,1910336,38720,0.019175155900411637,0.90625,0.90625,,,,,
1211,1911904,38752,0.022335055962108108,0.71875,0.71875,,,,,
1212,1913216,38784,0.02149447788979759,0.90625,0.90625,,,,,
1213,1914784,38816,0.018109048128676895,0.90625,0.90625,,,,,
1214,1916352,38848,0.02251936229384736,0.84375,0.84375,,,,,
1215,1917920,38880,0.018460000778576225,0.84375,0.84375,,,,,
1216,1919232,38912,0.02072554944816372,0.8125,0.8125,,,,,
1217,1920800,38944,0.02389492436518097,0.78125,0.78125,0.024002982022232444,0.84375,0.84375,,
1218,1922368,38976,0.016735352759991096,0.9375,0.9375,,,,,
1219,1923936,39008,0.023634867287278007,0.75,0.75,,,,,
1220,1925760,39040,0.0203976085593213,0.8125,0.8125,,,,,
1221,1927072,39072,0.019951675622800126,0.875,0.875,,,,,
1222,1928640,39104,0.022775254245091667,0.84375,0.84375,,,,,
1223,1930208,39136,0.015327040687114388,0.875,0.875,,,,,
1224,1931520,39168,0.026061997984768447,0.875,0.875,,,,,
1225,1933088,39200,0.02184270147762969,0.875,0.875,0.02614283166620181,0.71875,0.71875,,
1226,1934656,39232,0.022574303400309675,0.8125,0.8125,,,,,
1227,1935968,39264,0.025619755016252098,0.8125,0.8125,,,,,
1228,1937280,39296,0.024290118622347145,0.84375,0.84375,,,,,
1229,1938592,39328,0.03376059734650093,0.6875,0.6875,,,,,
1230,1940672,39360,0.017447867212440633,0.75,0.75,,,,,
1231,1942240,39392,0.020132878127742043,0.78125,0.78125,,,,,
1232,1944064,39424,0.01946371876637893,0.8125,0.8125,,,,,
1233,1945632,39456,0.026113286666003335,0.8125,0.8125,0.019687093259353357,0.75,0.75,,
1234,1946944,39488,0.023558207299750927,0.8125,0.8125,,,,,
1235,1948512,39520,0.01772617849873606,0.9375,0.9375,,,,,
1236,1949824,39552,0.02232380484292008,0.875,0.875,,,,,
1237,1951392,39584,0.019967608380529637,0.75,0.75,,,,,
1238,1952960,39616,0.018084929853218887,0.90625,0.90625,,,,,
1239,1954528,39648,0.019717977494371937,0.84375,0.84375,,,,,
1240,1955840,39680,0.02443979094400191,0.75,0.75,,,,,
1241,1957664,39712,0.01767274596923157,0.875,0.875,0.023784286033826072,0.75,0.75,,
1242,1959232,39744,0.021227861379348224,0.875,0.875,,,,,
1243,1960800,39776,0.02653160681324582,0.71875,0.71875,,,,,
1244,1962368,39808,0.02283204777913646,0.8125,0.8125,,,,,
1245,1963936,39840,0.0193058937259855,0.78125,0.78125,,,,,
1246,1965248,39872,0.020507852463680403,0.84375,0.84375,,,,,
1247,1966816,39904,0.021975048245136974,0.875,0.875,,,,,
1248,1968640,39936,0.01803790201414627,0.90625,0.90625,,,,,
1249,1970208,39968,0.0174266488280149,0.90625,0.90625,0.01786373604943855,0.84375,0.84375,,
1250,1971776,40000,0.0236388059627328,0.71875,0.71875,,,,,
1251,1973088,40032,0.026341201139108456,0.84375,0.84375,,,,,
1252,1974400,40064,0.02704835928501183,0.875,0.875,,,,,
1253,1975968,40096,0.0187445336836468,0.875,0.875,,,,,
1254,1977536,40128,0.02172105431370309,0.78125,0.78125,,,,,
1255,1979872,40160,0.013331716789694812,0.90625,0.90625,,,,,
1256,1981184,40192,0.024209827460339152,0.875,0.875,,,,,
1257,1982496,40224,0.022723235250491948,0.90625,0.90625,0.019742345856661733,0.84375,0.84375,,
1258,1984064,40256,0.025253869572578497,0.78125,0.78125,,,,,
1259,1985632,40288,0.02144593140254371,0.75,0.75,,,,,
1260,1987200,40320,0.021085000687221803,0.9375,0.9375,,,,,
1261,1988512,40352,0.02382222643062484,0.84375,0.84375,,,,,
1262,1990336,40384,0.01948817550183098,0.78125,0.78125,,,,,
1263,1991904,40416,0.027441797792255765,0.78125,0.78125,,,,,
1264,1993472,40448,0.027146181112039838,0.78125,0.78125,,,,,
1265,1995040,40480,0.0200443748115058,0.84375,0.84375,0.021289184948722967,0.8125,0.8125,,
1266,1996608,40512,0.02421508984999517,0.71875,0.71875,,,,,
1267,1998432,40544,0.019755138107384655,0.875,0.875,,,,,
1268,2000000,40576,0.019015251947634856,0.875,0.875,,,,,
1269,2001568,40608,0.02660138266999516,0.71875,0.71875,,,,,
1270,2002880,40640,0.023044498521807674,0.90625,0.90625,,,,,
1271,2004448,40672,0.022630595845632723,0.78125,0.78125,,,,,
1272,2006016,40704,0.023453292329930892,0.78125,0.78125,,,,,
1273,2007840,40736,0.02014701581186429,0.8125,0.8125,0.023271863289861146,0.75,0.75,,
1274,2009408,40768,0.025523824395541433,0.75,0.75,,,,,
1275,2010720,40800,0.023143654289194043,0.875,0.875,,,,,
1276,2012544,40832,0.022302717023361486,0.8125,0.8125,,,,,
1277,2015136,40864,0.013733230763929006,0.8125,0.8125,,,,,
1278,2016704,40896,0.018593490851652242,0.8125,0.8125,,,,,
1279,2018272,40928,0.018895388849406527,0.8125,0.8125,,,,,
1280,2019584,40960,0.025948219021886702,0.8125,0.8125,,,,,
1281,2021152,40992,0.02561819757573788,0.71875,0.71875,0.021346360366323418,0.84375,0.84375,,
1282,2022464,41024,0.029184375721638716,0.6875,0.6875,,,,,
1283,2024032,41056,0.022366313956506248,0.8125,0.8125,,,,,
1284,2026112,41088,0.016037010491852546,0.875,0.875,,,,,
1285,2027680,41120,0.02404994767574073,0.71875,0.71875,,,,,
1286,2029248,41152,0.019799685926884095,0.90625,0.90625,,,,,
1287,2030816,41184,0.020949115866583906,0.84375,0.84375,,,,,
1288,2032384,41216,0.022592906622355344,0.8125,0.8125,,,,,
1289,2034208,41248,0.0212528146921642,0.75,0.75,0.018255234923675007,0.8125,0.8125,,
1290,2035776,41280,0.022109566604140467,0.8125,0.8125,,,,,
1291,2037088,41312,0.02564002345696827,0.8125,0.8125,,,,,
1292,2038656,41344,0.023926306505044636,0.75,0.75,,,,,
1293,2040224,41376,0.021919771724422513,0.84375,0.84375,,,,,
1294,2041792,41408,0.023111028678569585,0.78125,0.78125,,,,,
1295,2043360,41440,0.02137888875056811,0.78125,0.78125,,,,,
1296,2044928,41472,0.024030625688133144,0.65625,0.65625,,,,,
1297,2046496,41504,0.020813370073389983,0.8125,0.8125,0.0254914958852612,0.71875,0.71875,,
1298,2048064,41536,0.023548336225379024,0.75,0.75,,,,,
1299,2049632,41568,0.022909572037792095,0.78125,0.78125,,,,,
1300,2051456,41600,0.01737689946807689,0.84375,0.84375,,,,,
1301,2053024,41632,0.02369655493113723,0.75,0.75,,,,,
1302,2054848,41664,0.02106820419397957,0.71875,0.71875,,,,,
1303,2056416,41696,0.024829604084110956,0.8125,0.8125,,,,,
1304,2057984,41728,0.02243829503889136,0.8125,0.8125,,,,,
1305,2059296,41760,0.024739207512873562,0.84375,0.84375,0.02330022518865413,0.78125,0.78125,,
1306,2060864,41792,0.020228747680578172,0.84375,0.84375,,,,,
1307,2062432,41824,0.022254485840088736,0.75,0.75,,,,,
1308,2064000,41856,0.02026029741865767,0.90625,0.90625,,,,,
1309,2065568,41888,0.02215543838896485,0.75,0.75,,,,,
1310,2067136,41920,0.02231297202754369,0.84375,0.84375,,,,,
1311,2068704,41952,0.018854690074733473,0.75,0.75,,,,,
1312,2070272,41984,0.020193992452743375,0.8125,0.8125,,,,,
1313,2071840,42016,0.022921272143525146,0.78125,0.78125,0.02913004561770707,0.75,0.75,,
1314,2073408,42048,0.025836237226546394,0.78125,0.78125,,,,,
1315,2074976,42080,0.026610214868497784,0.78125,0.78125,,,,,
1316,2076544,42112,0.02545611284785732,0.75,0.75,,,,,
1317,2078112,42144,0.026258944780473633,0.6875,0.6875,,,,,
1318,2079936,42176,0.01772899308314774,0.875,0.875,,,,,
1319,2081504,42208,0.018189419771900195,0.90625,0.90625,,,,,
1320,2083072,42240,0.01809030189212932,0.8125,0.8125,,,,,
1321,2084896,42272,0.02226872713962137,0.71875,0.71875,0.030910471011582633,0.71875,0.71875,,
1322,2086208,42304,0.025226626595693146,0.84375,0.84375,,,,,
1323,2087520,42336,0.02210003325145282,0.78125,0.78125,,,,,
1324,2089088,42368,0.019266751922162054,0.78125,0.78125,,,,,
1325,2090656,42400,0.022883755831269725,0.8125,0.8125,,,,,
1326,2092224,42432,0.021455766660549658,0.90625,0.90625,,,,,
1327,2093792,42464,0.02154644199684262,0.84375,0.84375,,,,,
1328,2095104,42496,0.020240491444246826,0.90625,0.90625,,,,,
1329,2096672,42528,0.02328353324573859,0.8125,0.8125,0.015487653318951822,0.96875,0.96875,,
1330,2098240,42560,0.021486300674026765,0.8125,0.8125,,,,,
1331,2099808,42592,0.024943372432299202,0.8125,0.8125,,,,,
1332,2101376,42624,0.02000588516131938,0.8125,0.8125,,,,,
1333,2102944,42656,0.025974081602798696,0.71875,0.71875,,,,,
1334,2104768,42688,0.017269707067477953,0.78125,0.78125,,,,,
1335,2106336,42720,0.022025167275512233,0.78125,0.78125,,,,,
1336,2107648,42752,0.022889311254113653,0.875,0.875,,,,,
1337,2108960,42784,0.024014359557361118,0.875,0.875,0.018655226613538932,0.90625,0.90625,,
1338,2110528,42816,0.02515097519516944,0.90625,0.90625,,,,,
1339,2112096,42848,0.017215328994600213,0.9375,0.9375,,,,,
1340,2113920,42880,0.023043600874472825,0.6875,0.6875,,,,,
1341,2115488,42912,0.018681853891990206,0.78125,0.78125,,,,,
1342,2116800,42944,0.026418593120001853,0.75,0.75,,,,,
1343,2118368,42976,0.026965312534009373,0.6875,0.6875,,,,,
1344,2119936,43008,0.02161188427042982,0.6875,0.6875,,,,,
1345,2121504,43040,0.024399598379259632,0.78125,0.78125,0.023713076307282088,0.78125,0.78125,,
1346,2123072,43072,0.02473538541644789,0.75,0.75,,,,,
1347,2124640,43104,0.020367172273255088,0.84375,0.84375,,,,,
1348,2126208,43136,0.0225110573155666,0.78125,0.78125,,,,,
1349,2127776,43168,0.017123686522662173,0.90625,0.90625,,,,,
1350,2129600,43200,0.018143066005732598,0.8125,0.8125,,,,,
1351,2131424,43232,0.020036244406708707,0.8125,0.8125,,,,,
1352,2132992,43264,0.016079279066144217,0.90625,0.90625,,,,,
1353,2134816,43296,0.01816643773278011,0.75,0.75,0.017356739268498466,0.9375,0.9375,,
1354,2136384,43328,0.01860709801535379,0.90625,0.90625,,,,,
1355,2137952,43360,0.023373085192030397,0.78125,0.78125,,,,,
1356,2139520,43392,0.024364357575926882,0.75,0.75,,,,,
1357,2141088,43424,0.021563149213836254,0.84375,0.84375,,,,,
1358,2142656,43456,0.025114247704402463,0.75,0.75,,,,,
1359,2143968,43488,0.022838006312609304,0.90625,0.90625,,,,,
1360,2145280,43520,0.021438468479798488,0.9375,0.9375,,,,,
1361,2146848,43552,0.02011668077044795,0.875,0.875,0.02479848707079057,0.75,0.75,,
1362,2148160,43584,0.020593856916415933,0.90625,0.90625,,,,,
1363,2149728,43616,0.02163545223842249,0.84375,0.84375,,,,,
1364,2151296,43648,0.02378545601611469,0.8125,0.8125,,,,,
1365,2152864,43680,0.021837126119828677,0.875,0.875,,,,,
1366,2154176,43712,0.02070065257183328,0.875,0.875,,,,,
1367,2155744,43744,0.01895217288071019,0.875,0.875,,,,,
1368,2157056,43776,0.021402317097658184,0.90625,0.90625,,,,,
1369,2158880,43808,0.019891681365758647,0.875,0.875,0.01998452544612544,0.84375,0.84375,,
1370,2160448,43840,0.01991992758995952,0.84375,0.84375,,,,,
1371,2162016,43872,0.02032581129199261,0.90625,0.90625,,,,,
1372,2163584,43904,0.02482575506732046,0.78125,0.78125,,,,,
1373,2165408,43936,0.018076853217684454,0.8125,0.8125,,,,,
1374,2166976,43968,0.02643837601626615,0.78125,0.78125,,,,,
1375,2168544,44000,0.02055823586046956,0.84375,0.84375,,,,,
1376,2169856,44032,0.02135400809211883,0.84375,0.84375,,,,,
1377,2171680,44064,0.020645670963560257,0.71875,0.71875,0.02188219742983909,0.84375,0.84375,,
1378,2173248,44096,0.018975336793400386,0.90625,0.90625,,,,,
1379,2174816,44128,0.02161330540061258,0.78125,0.78125,,,,,
1380,2176384,44160,0.021898029250869727,0.8125,0.8125,,,,,
1381,2177952,44192,0.026394361216031895,0.8125,0.8125,,,,,
1382,2179520,44224,0.020043521317715998,0.8125,0.8125,,,,,
1383,2181344,44256,0.019798491418253288,0.875,0.875,,,,,
1384,2182912,44288,0.02015804967111283,0.875,0.875,,,,,
1385,2184480,44320,0.025052586429068074,0.71875,0.71875,0.017113099829580362,0.96875,0.96875,,
1386,2186048,44352,0.025354726930295956,0.8125,0.8125,,,,,
1387,2187616,44384,0.022578178427355707,0.8125,0.8125,,,,,
1388,2189184,44416,0.02091228403569376,0.875,0.875,,,,,
1389,2190752,44448,0.02277735841892825,0.875,0.875,,,,,
1390,2192320,44480,0.02471651153278014,0.84375,0.84375,,,,,
1391,2193888,44512,0.019191673577714213,0.90625,0.90625,,,,,
1392,2195456,44544,0.022572308720794455,0.875,0.875,,,,,
1393,2197024,44576,0.018244935348970114,0.90625,0.90625,0.020762990559887517,0.84375,0.84375,,
1394,2198592,44608,0.0272875320477039,0.75,0.75,,,,,
1395,2200416,44640,0.020114500154382844,0.71875,0.71875,,,,,
1396,2202240,44672,0.018690035109169178,0.71875,0.71875,,,,,
1397,2203808,44704,0.025131492938096342,0.78125,0.78125,,,,,
1398,2205376,44736,0.01815310908279195,0.875,0.875,,,,,
1399,2207200,44768,0.02451441158790128,0.6875,0.6875,,,,,
1400,2208768,44800,0.02178339340974018,0.875,0.875,,,,,
1401,2210336,44832,0.019182638972066013,0.90625,0.90625,0.028259002592386947,0.65625,0.65625,,
1402,2211904,44864,0.02209004547156676,0.875,0.875,,,,,
1403,2213472,44896,0.022625101676922263,0.78125,0.78125,,,,,
1404,2215040,44928,0.027289173597957544,0.78125,0.78125,,,,,
1405,2216608,44960,0.019844322729802213,0.84375,0.84375,,,,,
1406,2218176,44992,0.019002265976882385,0.875,0.875,,,,,
1407,2219744,45024,0.019667038454636767,0.9375,0.9375,,,,,
1408,2221568,45056,0.019702635800365777,0.78125,0.78125,,,,,
1409,2223392,45088,0.022164367467067864,0.75,0.75,0.023017147931615335,0.78125,0.78125,,
1410,2224960,45120,0.019790600718701496,0.90625,0.90625,,,,,
1411,2228576,45152,0.008103689308741282,0.875,0.875,,,,,
1412,2229888,45184,0.028962137264856587,0.75,0.75,,,,,
1413,2231456,45216,0.018315266967470736,0.875,0.875,,,,,
1414,2232768,45248,0.026186390795239732,0.84375,0.84375,,,,,
1415,2234336,45280,0.019584931679770243,0.875,0.875,,,,,
1416,2235904,45312,0.024108984444331544,0.8125,0.8125,,,,,
1417,2237472,45344,0.017874257135199093,0.78125,0.78125,0.01737545976284801,0.78125,0.78125,,
1418,2239040,45376,0.023955123417002833,0.875,0.875,,,,,
1419,2240608,45408,0.02510724811669927,0.75,0.75,,,,,
1420,2241920,45440,0.018834300458726458,0.875,0.875,,,,,
1421,2243488,45472,0.016708656289740248,0.875,0.875,,,,,
1422,2245056,45504,0.021547396250593476,0.84375,0.84375,,,,,
1423,2246368,45536,0.023886651754874727,0.8125,0.8125,,,,,
1424,2247936,45568,0.020313279966709914,0.8125,0.8125,,,,,
1425,2249248,45600,0.022297557889417584,0.84375,0.84375,0.02490972531267139,0.8125,0.8125,,
1426,2250816,45632,0.02168552078451275,0.6875,0.6875,,,,,
1427,2252384,45664,0.024514255284577412,0.78125,0.78125,,,,,
1428,2253696,45696,0.020081670743306183,0.84375,0.84375,,,,,
1429,2255520,45728,0.022195709074672196,0.78125,0.78125,,,,,
1430,2257088,45760,0.020558211302754297,0.78125,0.78125,,,,,
1431,2258656,45792,0.020973942873816005,0.71875,0.71875,,,,,
1432,2260224,45824,0.018459243588233854,0.8125,0.8125,,,,,
1433,2261792,45856,0.023340566847855255,0.75,0.75,0.025201928286162245,0.84375,0.84375,,
1434,2263360,45888,0.02347440750873092,0.6875,0.6875,,,,,
1435,2264928,45920,0.022049107063328948,0.71875,0.71875,,,,,
1436,2266496,45952,0.024664847339715825,0.8125,0.8125,,,,,
1437,2267808,45984,0.022385177276148093,0.8125,0.8125,,,,,
1438,2269632,46016,0.019782496244779835,0.8125,0.8125,,,,,
1439,2271200,46048,0.018325518496457853,0.90625,0.90625,,,,,
1440,2272512,46080,0.02725707096292716,0.6875,0.6875,,,,,
1441,2274336,46112,0.018870921576805484,0.78125,0.78125,0.02168449869606643,0.90625,0.90625,,
1442,2275904,46144,0.02007628590584523,0.8125,0.8125,,,,,
1443,2277472,46176,0.02033991662514187,0.84375,0.84375,,,,,
1444,2279040,46208,0.023437843430969055,0.8125,0.8125,,,,,
1445,2280608,46240,0.021671364139579843,0.75,0.75,,,,,
1446,2282176,46272,0.021854370641809385,0.78125,0.78125,,,,,
1447,2283744,46304,0.02246782846389773,0.75,0.75,,,,,
1448,2285312,46336,0.021910170910196706,0.875,0.875,,,,,
1449,2287136,46368,0.019464749125820136,0.84375,0.84375,0.022614588678691892,0.84375,0.84375,,
1450,2288704,46400,0.017082424642294296,0.875,0.875,,,,,
1451,2290016,46432,0.022394552315071196,0.84375,0.84375,,,,,
1452,2291584,46464,0.0242315591806526,0.75,0.75,,,,,
1453,2293152,46496,0.019335474669137636,0.84375,0.84375,,,,,
1454,2294720,46528,0.01834725323883554,0.84375,0.84375,,,,,
1455,2296544,46560,0.022244862307674428,0.78125,0.78125,,,,,
1456,2298112,46592,0.02344680858441314,0.75,0.75,,,,,
1457,2299680,46624,0.020703993247490324,0.8125,0.8125,0.021116652119399722,0.8125,0.8125,,
1458,2301248,46656,0.019256148215081054,0.8125,0.8125,,,,,
1459,2302816,46688,0.015583145739987226,0.875,0.875,,,,,
1460,2304128,46720,0.025131763286502063,0.78125,0.78125,,,,,
1461,2305952,46752,0.019196990880981476,0.78125,0.78125,,,,,
1462,2307520,46784,0.021077483201864766,0.84375,0.84375,,,,,
1463,2309088,46816,0.02788533531643111,0.71875,0.71875,,,,,
1464,2310400,46848,0.021829926144446878,0.84375,0.84375,,,,,
1465,2311968,46880,0.02409191029981182,0.8125,0.8125,0.022950655607951183,0.8125,0.8125,,
1466,2313536,46912,0.019187723920688154,0.875,0.875,,,,,
1467,2315104,46944,0.020486172255081096,0.875,0.875,,,,,
1468,2316416,46976,0.020224101221143077,0.84375,0.84375,,,,,
1469,2318240,47008,0.01782930151586818,0.78125,0.78125,,,,,
1470,2319808,47040,0.019993506544694613,0.8125,0.8125,,,,,
1471,2321376,47072,0.02175701453512055,0.8125,0.8125,,,,,
1472,2323200,47104,0.018103785785908048,0.875,0.875,,,,,
1473,2324512,47136,0.028558111539116037,0.78125,0.78125,0.022422105823558677,0.75,0.75,,
1474,2326336,47168,0.017336458059214504,0.84375,0.84375,,,,,
